address,amount
0x6a4f8e577bb6f3b1aed131c67002c2a64eb0a0fd,75.97768592
0x6676ffebc95c0b3c85025d57b9543e11c571db4a,74.30342836
0x5e8d37f285d477cc32a8d890e3190fcd65e2a9d0,73.77735283
0x85f6ae19ed962a17947aa94642e075f3219f5a18,73.29098826
0x341660b0d905585dc29dcccc02baaa338b41bfa0,72.85705181
0x2aae25d89500d436e4d37f3bc20333d87db46d21,70.58767382
0xee79df38f62d4c1390fed9f690a40262412bad5f,67.55385008
0x8c279ca56e549200012a114064cac06e29347cd4,63.07728982
0xa8f7f6de66e91b6edaa0cd417c97cfc06ff6dd3b,59.39576679
0x51e536c59c4a7579d1f6d1b4f84206b3b2bb9f21,57.50735913
0x26655d43e3dfa4f7ef6ee94cef70eb64632e6d59,57.42362544
0xd531d0462ede6ea193b75d9d37711c0134f9f419,56.89679941
0xf9bf898bf2f41ade970d9ff718d6027a217c491c,56.70907652
0x8a4bda38e3b7d86f9c4a450eadc37595b0a50dd2,56.39045836
0xc8e65f5c2fae865d8b5e71f313795405f79a84c7,54.3998385
0x2ab6b941a7ac38746feaf1df2c4798b2000465bf,54.02955834
0xef23a972f04fc4c3e205d8869809353b2c42c3e7,53.67895331
0x6455b2be039a16fb9e94e031da48c6f45d0c5364,52.9916646
0x977aa7c999cf730a97ab22e2ed8637370994fd99,52.62610433
0x201a089de2bfd27066cba34bf9dd780665e39c72,51.90928747
0xdc32f10c648db061a56ac7c4238c9d81d9749ccc,51.40261203
0x4f31410a2c14a49d76245f2ce5b2f6568947fb89,49.89762123
0x64703d95e9ba6433bc5163736d493923cda61674,49.75783008
0xc9a54ba92ce5830acafe8cab5431f8aef239793f,49.63889059
0x263b072ff336cf091964e342969589d5ab372fac,48.64400536
0xe513ccdaf2e155f58e0751ae29eee67aec0d5a2a,48.41791521
0x70419b1e8eef33e744f8bb01c7d58b9e288570b9,47.92141964
0x871d03f7087680bdfe0948e469dc75ab65c46a96,47.60246998
0x71d55c329d60f66fca1d612a277dc6fccb7c31e4,46.86250071
0x29f2fb85e29465338a765c087e1f74e3d2e4832d,46.80499182
0x1ffdaae9d2d51c14c455387219211754e6c3b0e6,46.64443486
0xd12b1c64c99e7e03d496a387521c480e96ead328,46.39726141
0x9ac31a1f577f1aa950aaba5be67ea08fbee4e53c,45.34976485
0xc7ee3b9778e6192ec7a1ef984c786e59d2990eab,45.1375518
0xf17e325f34bb4f2401a67cdb58025ed9947ee198,44.54038067
0x4866545dc6ca1fe5d774669ab02d0a4ae1fd8e05,43.92142739
0x8edb046b1dcaa1222d4779eb814c15f2f358f6b7,43.27148684
0xdd55a9ce5a02578918a8061dfa1a08c4e9ce3f63,43.15975539
0x657e0b58c30db73874e655d20c05af8d484c271b,42.36803196
0x78afb583ed3c044600dc8da31a23a48e82daa49a,40.57217558
0x9795444802aee55cef0f73458c1c335e78310be5,40.29392741
0x745f74a7925d7638dabdea7d06bdeadad12f9a2f,39.74298957
0x9d8ac49b61dcf535098055f61707338ab675f373,39.69689224
0x15f04b7d199c91f4981d0395add0070750bb9669,39.61326642
0x08cfe1080b946b851700682ab35cecf5dd864591,39.01461675
0xaee0a2f71f317553ec62aed8f50b8ff6dd5fed6c,38.79452802
0x9de950539e14784c736154221e7134c0bcbbfb24,38.76865438
0xb9adef0a51ec13443cd262337d6ca06c50a39783,38.74652061
0xcf4e6a99bc6ca6af73f87ba32cd909231cbad249,37.31865006
0xd921c7db4b214b418d127dca55d039cf2a839382,37.13560799
0x490fe8b9aebfc2b4a8d2f38c7205c44fba0e299e,35.94687471
0xadd0530f297bdc1ee8253186de75c7bb1dad3fd4,34.87040864
0xe35eb59fb8f90b11bdef01747e28d163cb8b8c30,34.73735427
0x687d4f0f18e59166b29a4af238d204c389b2c260,34.26652655
0xacdab513831dd322e64b935cf9ea6cb6b69fa693,33.72267951
0xf7a361c94f50f863c8232eee14549c031f0ccb7c,33.61357987
0xa113da1f1387bbd4fc10f8ea64df451d3582b379,33.56885828
0x9024fa3a18376ebcba1273756841e6a322a1c14b,33.25153607
0xe6b6e280a41ddbdb19543e29cad4088a11ddf6b8,33.14506069
0x37ed168ad499e9f1c7a44b6bcd4d7aef28bd6501,33.00227616
0x5ce186eba4beaeef0b7c3ccd1afbadeb16cb252e,32.60018425
0xdd605997e3f68604da4bef50c73931307d2597b0,32.46675356
0x9216ee2d2767b0bccf79940a76cd3ecf07097ec6,32.03402255
0x4b4996682ac567cecb58df240c485f8348b0b3de,31.91164383
0x56d8df167feebc813595ba9a5a7c9708a6076aed,30.03951624
0x7ed4717dbe0537c9a3d23d4093c0a8902a0031bb,29.77264855
0xf0414aacec3f62883d495ead83950e7c4050a7e0,29.74064866
0x1c17bbfb07660d0731cfabbe76a4f1867efb28a3,29.31022938
0xfa4bb4df6089bf2816fd067d4c98088e66a0e793,29.24568602
0x62b8a202f4667e517ed4bc9894fa406080f19633,29.17330217
0x0f0f8b99c912cc27b80ad12964737c2b030ae715,28.92625892
0x688343d65224449f94603ed405d12e46595ef0b6,28.45818475
0x8323b66c94e19c35dcb781f39888a812bd35002a,28.4441068
0x80e8d5ac8bdc2630d5a47aee6d6b48b34fcd4838,28.29384046
0x91cd9788979ec459ade74d51efba6204cf7a5f2a,28.20526778
0xefe28ba8c9bb3438f92f75be0acd078182c61231,28.15350222
0x63e96a5bf18567df47364f1ff1c68cfb5931e8e7,27.71705055
0xa7baa953ae1a1773bb0ab5ab6ef2e4cbe4dbc930,27.37893582
0x635e259fa7c79f9f8ddc07b65165ce98e8abac3a,27.20440184
0xcd29e957af33be808826ace217b7810578b606fb,27.19246582
0x0e1610f02e43b94e5317f58c528172d42e44225b,26.72753353
0xccb040a1ef49b14615325d8088905e97a341f40c,26.42555776
0xd4b7f426fd02cca15d51c587232ed5cd1af93f02,26.39374183
0x4acf19b0abce6ab111bbf559c20b086c667e2985,26.01437904
0xa7ecfef7c662de6da89c193047bdf67050466bb5,25.72872384
0x251506019b97290301a606556dfffbf7690accb9,25.60162246
0x7ecd57cd38216cb8772ca09b3e6fb3d101c80593,25.57010824
0x9d91a5ec53471aea8f78a563797f84eb91367435,25.15307582
0x600874fdb758738239e8edea567529bdfe376132,25.07818599
0xbb3a3552a7c5ac37e6e05167fe53e9c19624c0c4,24.83043631
0xbd72d21acc2323e19366dad82e87f7b6efdcb6bb,24.41703964
0xbbd6ca0df03925c80050d826c3f596d280a88eda,24.32690961
0x1b6cd4bd588d02fb9e8a67d52b2dbc4b2478d691,24.28269595
0x0c2753db04179f55c52d7df4ea15af3bdb2e0c7f,24.27076139
0x245867a1029d8d1c80ae9a505205c0c9b111814d,24.06867376
0x69fa2fad211f118c531e0fee9435063b7ecb1287,23.92499665
0xfa9012c51bf8afee93fbd81c942f5f8a9a765fac,23.79622165
0x89ca3d23659a993a02088be5aea38728d8f1ac3f,23.79592385
0x66e59248fb028b80aaead339e1c4be8266acde62,23.71149917
0xaf57b2cb1a19b6c58731b96b5790573aaada33e9,23.7076858
0xce75e0efe6f3a415b589a3c553ef2911877d7988,23.50174017
0x3b202fafe9f78db50828c87ba05d3c886045fa28,23.36630097
0xa1f7c01118880cf17648ed0cc3bd102f40cf06d6,23.20973269
0xc5e1569772b2d425ac9469d39f17341c01e1cf4c,23.06986271
0x8b8067b022fa574d9754e802bf441c39ae7e6282,22.985231
0x3aada1db9ccf3cc10fc0a7335d61c04de1f5c91d,22.95584498
0x20066f2df63eea0791c60fed78aadeafdd6c6baf,22.85582481
0x44ca02d6e80a44dc3b2be8b09f88309f74c42f9b,22.75114331
0xbaadfaa744694fc1134bc5d6318c453778c4209f,22.54608953
0xae7c585fa26840e58a6d010eaf3dead86ed0357f,22.51416325
0xa97ee6df253c57259d787028b5004ba2db75a683,22.46288302
0xb2c27cca7aeb5d925366a010bc35e88fbdff51a3,22.34575755
0x882f7ba8c279f933f700cf27ec126b4e33219a25,22.16524172
0xfeff33456de40aa9ffc85b796cb731b91ea6eb04,22.11286638
0x266b93c956fa2ace8c0aa3618c62f37a5ff62605,22.08200568
0x78f7a47e19613ba9b1ba77df4b9d025291c500a6,21.94303448
0x2c498966dd2d6ad5977f0b237804e02f9c662c3e,21.81836827
0x0e70ec361649784968f664750b09ab277ab7814d,21.54787321
0x0e01d3fb0ef2048bf62c7a7ebdf1dbb9ce6aec5c,21.5460038
0x35ae1a321f54746004d8ea72ebee9d32785be4a0,21.22927791
0xdd0f26579c1f18a36c02436de64bfc97d00aa0f6,21.16931978
0x5b83de0f2bb81118ef24f3d6b11ba3071deac86b,20.9291483
0x2bcdfc56c8334ea904143ac71c407ec71b6fff63,20.83018068
0x4488bfe27b9c2a4ae3c1fe5333288ad10f2d4713,20.64477719
0x2c2a36319b7940d3660121e26730e463fc8bd295,20.50748816
0xa48f68b2a8b1e6faf2c2af3899662f6bd44301c5,20.40161756
0x5c3d3f67bfa1e0f74e0e49e3ced5e4581bc582b7,20.31507257
0x3b73e736f87a3907abdd6c172115d605998725bb,20.2259718
0x347ee2971c6200003675ce5c75026e3b68e9b502,20.19753494
0xf4da6c8ec0ee7dd31a6c9cdd493536bea52b9188,19.9838453
0xe292b862863183f1d323560328bc2de2ed8ae9ec,19.72339892
0xe11118c783d8b4a4edfc0b47e573fd4ca747e065,19.66009434
0x51d2a43f85f582958be9085cdf5e4c732dd90bbd,19.65728937
0xff50ed3d0ec03ac01d4c79aad74928bff48a7b2b,19.6226092
0x3a90182544104a578e03246d1f6abed9d1d861c5,19.606825
0xffdd68e102ecc77f13b947e1f537794394645dd0,19.40030592
0x5a3ff6c168cc0164d4cdd59c3fc710535da6c3a6,19.37998585
0x0071af3d547715e8e48039c0d99c4115ee41d409,19.37275003
0x6185db2defea5ef5b64cbc93bed38b09d3348c2e,19.31129845
0x00e73f37256a52cced1a343b12735f4317d5359f,19.29203479
0x74509ed816fd99ced3b89def4a0ef67c1615e3d3,19.28743647
0xeb53a2784fa47fd80e50b384bcde9006c6fc49d2,19.21763514
0x819619e2e6b1cab2fc83d70d729806318360ada1,18.96493309
0x821de7d05e7d4343b9d67abbd7f1673add081151,18.84910639
0x9b2d6e2d5ef25c0454abaa392fcd9796e05567c9,18.78054802
0x4f19be7a661437893bd18245eaf6e9f8f071f047,18.71001246
0x60c6e78b45cb15b1ca063ae06bac4dd45a9ca65a,18.46840737
0x712a78939d622fcfdd29230eb310582eb60fa6fa,18.4677557
0x6547683831135fc77e081593c5078de1c1369fec,18.4164524
0xa9c713f1d0ae7281044ed9cf4cf69486b02e2a23,18.23278633
0x804ace22519256e08e276f04234dbf75e9a5b7e8,18.20793099
0x9231495a9e268ba02c0f6ace16381186ff88e5b1,18.01572325
0x17052860afe02908972179042ce66fb3f8f95467,18.01299056
0xa39e31b5a0e5b3d054c7eb4c71e5fe223eb2ec5e,17.63017346
0xd0f2cfc3f19bd5431084505aa298f3b13ec053f4,17.62725051
0x1b47539ad5ae28d095c9521f8ff8a66a17f184ab,17.53087914
0xe955293b1189ed4bbbd1f05daf4e69a678f679a2,17.49366029
0x7059f20e7830c620b34e25f5ea49ec50c9cf4d91,17.38529808
0x69f0a51492459c1d0d8e49a81c522823544ef908,17.06671891
0x1c08048955b685ee919bc76af78a227baa2f1895,17.03076509
0xd1ec11ebd2ce4cebc6158cac36fb70dbb393d249,17.0123201
0x253a5abbfad89c08faaacd24895b4fe735ea4a71,16.99689558
0x418ff078ee2dd46dd9de80ca754150dac8a9820d,16.66668519
0x376ca6892ab19bfd90515257b5f6b31561c300aa,16.65239096
0x47546af5ad6e6bbf7f67abb3551dba0f44fae8ba,16.63793412
0xe7e05692ee35a3902eb817e0417c00f61f341295,16.47747412
0x71cab9636814033ec741642473856b818ad6b516,16.42019623
0xff35af6fff4b46fb3fc365d15d42376bcbc0f45a,16.2949867
0xe8b32f597adf3181f5acaf6dc002d973086c4ea3,16.27796308
0x53027b3c4eb9ed8bc85d07e159de7280727cead0,16.2635092
0xc2938f7a155b9047dd2866e373f2f4b663a2cce3,16.19817101
0x9ac3722ba0d45007c754959035ddf5dc721a2b42,16.09445253
0x17bedee3d808d3111e2a4f2b7a3d0931bb0e8b82,16.05773485
0x2e6babccd6a38deb3160a978356c3c87172ec1cb,15.99873939
0x8c8ac6cf9424e528810339c8b901b4a23bd906b5,15.96695977
0x39b63e5d51cb9eb09dd5d685937b21559c534848,15.89191378
0xf85307307c372f148375eb6f570aedf230f9fdc8,15.89037952
0x4bed25ea2942a58505fb0a2289ea63db4a8d833a,15.8672083
0x1a24a5efd029942703771951f3d744105c60b686,15.69961965
0x1f70a6d6f92f61ead83c5a08d3dab3523ebdf82d,15.67785871
0x6af2560a459b8350815a089d12048b87c4fd21a3,15.57048992
0x1cb4aee4836cc9ef82ca94c32704af58f23af606,15.53371274
0x6bd1b9a18095bb776ffe0c6157ab1f127dacc402,15.52784169
0x139521799f6a8206a4989fa82ff28d15dcd44a16,15.22003157
0x3dc36b2fc4d9b9211035f35d26ac12a70f025ef9,15.22003157
0x943d3908b46597e090528f812bd57404e811734c,15.22003157
0x5c5d6419d843cfe8d167d532e573076d4a0ca271,15.16674118
0x14686991c767336d66d0bbc6c0069100ab1b8f1d,15.06230946
0x47d3407aa81bfa1e22fb0cdb4c46f7a5d79c170c,14.99897064
0x4467f5f11e770f70bab3549c348489de403cb939,14.99071764
0xa6ca227e8339fffb36ce47ae38a1c616dfcd245d,14.93779148
0x622b4855d1f079ca50e4190b43bde63b572de320,14.92457792
0x44ff8d4f7ad7b786ca0e97cd9c69460010b75191,14.91533887
0x833cacbbacb375da5c61722bc512ecea55967d61,14.90686961
0x98734adce1aba5cc09b6cf4ccdb35ecebf26da4b,14.85545297
0x34f8ef69db670787ccad32c8e4376f0f870b9e06,14.76294546
0xffea74339e1863a958ee14b4478e48785bb23c5e,14.74862364
0x7244c79d6c5560af9119ee04c70eb10984bf514b,14.74506354
0x547ff07de9ec73624ae1d0cba0ba1423cca628d4,14.69987307
0x9188527b0ae5bd4604c03d2cb05dda6868c0e7cb,14.65182843
0x6277e6c04a793083e872d4ce7bc1ee317cacca9a,14.65137041
0x14ef2ac31a1f8530119514daa783f08131523952,14.6484698
0x6febb20d01fc1b22dbf15e67a58fa85fa5f64c8d,14.62096496
0x2cef68303e40be7bb3b89b93184368fc5fce6653,14.56254749
0xa1dfaf818a3b1c998896ae8e3115d6f51be41c34,14.54522035
0x5f22e38cb16f2486d32ce1b1d2c8d2bb8f823244,14.44911429
0x5f4f51871aa535c249e4cec350542d403d12e5cd,14.21523606
0x1d7abd6cc2a58ae2f3f5fc8a33be79971c5ee3d5,14.20713417
0x3494b1f109e7ccd7cd7a4e0c98f0d4c0cf956b1a,14.20281245
0x8a678d56a0b14f79a29b79617b9482784355d821,14.12159633
0xb166938f549ab63354cc9d0adf9a6d7890fa5504,14.08872768
0xdd5aa51b7f2d095fd266b56fa719667fcf0cc59d,14.01372566
0xc0f2fe3cea03e1115513d604ceab6ae4c8a7f33a,13.94947634
0x57c7eea9589103220a115c0bdb0869ed4a4a0efb,13.84718186
0xe449abf6204fe7628b5693c18ee313c1d3f48914,13.83969289
0x85ff082f86e10f46f9968853f925c9725d5e687c,13.79640329
0x6e2a4e11282c21c665b7b09935168fef7d31d6b4,13.75788361
0xe1e7ac8ca29494ee89d99fbb633e714057903ac9,13.42003795
0x3628e7870bf91f4fb58284e80203da7547c99a1e,13.38457474
0x434e99c77b81b389a215b7f196cf7c969de034e6,13.29901798
0xf38d67df58ca63a87f3cdf0cb15af6aa363af520,13.29358219
0xb6c05de9ca9e15d4d6aee832dc809b6f46e673e0,13.13807332
0xdd7ae5eaa5ba5a50a359278a15b4a6c0e1f4e2e3,13.10150014
0x2ae92bbf14214ae961fd3dec97a9199d06d510da,13.04908397
0x68a2c72f627c9eef8e7f822ba2225028f0b24841,12.98948969
0x9c4aa9d9bb1385f63a89009f7650744e66b92e78,12.95615848
0xec5f932949f46c7ba5ac6053bd06754764f6af3e,12.86831567
0xc4bd35fcaa21d4d5670aa747c4d4df19011b230a,12.72716891
0x4b1ec19beac9c7542d0055a1527c3bb9c276ecd2,12.65421688
0x3fd802f58e249e94c361139430aedecb598c785d,12.6533436
0x0fd495790ed9ecf6b7c153ae3b78438062f973fe,12.49871359
0x44ebe1c590026cac0f0c1877b08d924cf2b130ac,12.31839102
0x09ac4d1bb3f824b49b9df1599a49b018a851889a,12.31839102
0x2f5589f14203bde7001abafe35ccc4b9c9d5df0a,12.29578536
0x7a800c1d31f3c04cf3db9cafc7ebc726ed9821c7,12.28344788
0x2c1b7bb3a8e5c8c5d692ba74f351550d15a5939d,12.25641396
0xfccbc753e9bfb50ba8ab7be8ea08720288302cd4,12.24688172
0x06a6dc2fc119775a094813b8da83b2e2644f4f70,12.24688172
0xf26a2ffea7bf155ec3288e96cc6bbc23e13ce15b,12.11276496
0xb67d7ff3bc88122f90588d3876ff72cbed8a7d98,12.09723218
0xf991dd185a2c3409c393dfdf7c7b9843aecb03db,12.04352681
0x319a7e1686337080448cf93844a2660a720dbd63,11.95500231
0x80ffac11c5fff07d7cbedb64c113ccccdbabe1e2,11.92422904
0x78189b189bbd3d3c91b15b4c677ee51ec2e56936,11.80355727
0xb20a1e8ed91c3af726982bfcf89ec6c36a18397c,11.80056362
0x18a3c6212180555e7e86f1a0bbfcf403e2df990c,11.78853177
0xa6a62d727a41c00c37268d81bb4ec03797a1edbf,11.78535359
0x52de35d63ab2852c416e05498f6eadd9ea3ab0fa,11.64632151
0xe3e0fb7326ed751d321fc65983ab44c8c617f876,11.63231574
0xf65fa28f1dba58d881a5688f89badd0de03585b6,11.39203723
0x86648385cba19838bb2c75e526d3d5589e84fcf9,11.37083335
0x0c09d05c85c4d6ffa24cd003b6766b7760bed240,11.35330425
0x94b546d4af36bdef50d11053912884221b00d5af,11.2993386
0xfef5ea9673d8dc1461dc3e6218c3dbcb3e70b939,11.26781718
0x1d5d1af626a8c8bafd48e0088beda7b5b56de485,11.2650891
0x36a78936c69de7f41773b99652c3f6977c0d7a83,11.20377702
0x9848952e30c6ecd38efb8ad71c16a24f36734177,11.18115995
0x01360cb9d4b0d2374f00d12f94ffd3f43c056d6d,11.09382842
0x1fa6f6ceb53f386ea9550dc4725c71a177737ab5,11.00074021
0x6f416fe072b04ca15f5a00567b606e32e65d7935,10.81549909
0x420e49be35b4de7b251fec133ec9e3b71aa85f68,10.7603068
0x69c20cd5dd7598dcd5b3e6426d9918d2cb9aa5fc,10.7389667
0xc125f610614d6ceaf688a9a0ab2bbec0a83b0be7,10.61150119
0x0000000000591f597dee7c8ec3637622e403965a,10.56803566
0x13dcf1b792111e2dcde2f4dfe91c171f3d6ce4cc,10.54485482
0xb9aed908d6daa882f80001d514a36f13f8ff3803,10.38032458
0xd4d5cd867944afdd49b13e98cea60a9f8c0c84ec,10.34718593
0xcd96bb203e39ad785ff1443730a35aa18037e31f,10.32644458
0x3b66e8285fa69e33e207a11c65d331b3478ad3f2,10.30385751
0x6d1fe8bd8372feff4b2c9e831b52e077b3ca99ea,10.27529982
0xddcb55c708742c1a433ea0fb467c734c078dcf7e,10.25074485
0xdeba3ef7cc34d03080cc49340079a5a268ea8953,10.18601607
0xb081b03e1ecceaff858c870a351fd1a6162e34fb,10.18547913
0x9f91ce67fad2172d1226a96d53861293e039c424,10.13618025
0xa52f23bdcdf3094d124e93b75dd8e0c0fe8b945a,10.12045542
0x3528a24381c83ae1875a7b4b5d899f5a38e4d8c1,10.07507094
0x854fbe4531280fd1c9928a7099dc4e4b5d3ad8cb,10.01578895
0x7172083464de2aa5916ece18bc0757a4d971e827,9.988586447
0x328fcdb04199d008ff01c376754d868154332940,9.878737698
0x7b5cd0ac04cf4fee97cf9baafbbfff6a4cc4b0d7,9.754985145
0x5c9ccb1e4e6f8f2ed556ec91660819c83a98cc8d,9.692982417
0x1f10312ce8ed0bef1fa16339a10c345283da6130,9.657211377
0x64f3b48733b268ca9ef319b6cbdf1b00e411c39d,9.606773463
0x42a6537e5a7cdf4efc3de0034218bf4cbc547c18,9.527543675
0xe99848ea3b2ec9e891d572d151e587ee2897051a,9.504608071
